"subj_id","relation","obj_id","date"
"http://scienceblogs.com/confessions/2017/06/13/around-the-web-a-quick-list-of-readings-on-predatory-open-access-journals/","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-06-13T21:26:05Z"
"http://scienceblogs.com/confessions/2017/06/13/around-the-web-a-quick-list-of-readings-on-predatory-open-access-journals/","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-06-13T21:26:16Z"
"http://scienceblogs.com/confessions/2017/06/13/around-the-web-a-quick-list-of-readings-on-predatory-open-access-journals/","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-06-13T21:26:05Z"
"http://scienceblogs.com/confessions/2017/06/13/around-the-web-a-quick-list-of-readings-on-predatory-open-access-journals/","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-06-13T21:26:16Z"
"http://scienceblogs.com/confessions/2017/06/13/around-the-web-a-quick-list-of-readings-on-predatory-open-access-journals/","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-06-13T21:26:05Z"
"http://scienceblogs.com/confessions/2017/06/13/around-the-web-a-quick-list-of-readings-on-predatory-open-access-journals/","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-06-13T21:26:16Z"
"http://scienceblogs.com/confessions/2017/06/13/around-the-web-a-quick-list-of-readings-on-predatory-open-access-journals/","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-06-13T21:26:05Z"
"http://scienceblogs.com/confessions/2017/06/13/around-the-web-a-quick-list-of-readings-on-predatory-open-access-journals/","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-06-13T21:26:16Z"
"http://scienceblogs.com/confessions/2017/06/13/around-the-web-a-quick-list-of-readings-on-predatory-open-access-journals/","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-06-13T21:26:16Z"
"http://scienceblogs.com/confessions/2017/06/13/around-the-web-a-quick-list-of-readings-on-predatory-open-access-journals/","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-06-13T21:26:05Z"
"http://scienceblogs.com/confessions/2017/06/13/around-the-web-a-quick-list-of-readings-on-predatory-open-access-journals/","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-06-13T21:26:05Z"
"http://scienceblogs.com/confessions/2017/06/13/around-the-web-a-quick-list-of-readings-on-predatory-open-access-journals/","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-06-13T21:26:16Z"
"http://scienceblogs.com/confessions/2017/06/13/around-the-web-a-quick-list-of-readings-on-predatory-open-access-journals/","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-06-13T21:26:05Z"
"http://scienceblogs.com/confessions/2017/06/13/around-the-web-a-quick-list-of-readings-on-predatory-open-access-journals/","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-06-13T21:26:05Z"
"http://scienceblogs.com/confessions/2017/06/13/around-the-web-a-quick-list-of-readings-on-predatory-open-access-journals/","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-06-13T21:26:16Z"
"http://scienceblogs.com/confessions/2017/06/13/around-the-web-a-quick-list-of-readings-on-predatory-open-access-journals/","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-06-13T21:26:16Z"
"http://scienceblogs.com/confessions/2017/06/13/around-the-web-a-quick-list-of-readings-on-predatory-open-access-journals/","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-06-13T21:26:16Z"
"http://scienceblogs.com/confessions/2017/06/13/around-the-web-a-quick-list-of-readings-on-predatory-open-access-journals/","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-06-13T21:26:05Z"
"http://scienceblogs.com/confessions/2017/06/13/around-the-web-a-quick-list-of-readings-on-predatory-open-access-journals/","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-06-13T21:26:05Z"
"http://scienceblogs.com/confessions/2017/06/13/around-the-web-a-quick-list-of-readings-on-predatory-open-access-journals/","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-06-13T21:26:05Z"
"http://scienceblogs.com/confessions/2017/06/13/around-the-web-a-quick-list-of-readings-on-predatory-open-access-journals/","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-06-13T21:26:16Z"
"http://scienceblogs.com/confessions/2017/06/13/around-the-web-a-quick-list-of-readings-on-predatory-open-access-journals/","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-06-13T21:26:16Z"
"http://scienceblogs.com/confessions/2017/06/13/around-the-web-a-quick-list-of-readings-on-predatory-open-access-journals/","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-06-13T21:26:05Z"
"http://scienceblogs.com/confessions/2017/06/13/around-the-web-a-quick-list-of-readings-on-predatory-open-access-journals/","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-06-13T21:26:05Z"
"http://scienceblogs.com/confessions/2017/06/13/around-the-web-a-quick-list-of-readings-on-predatory-open-access-journals/","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-06-13T21:26:05Z"
"http://scienceblogs.com/confessions/2017/06/13/around-the-web-a-quick-list-of-readings-on-predatory-open-access-journals/","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-06-13T21:26:16Z"
"http://scienceblogs.com/confessions/2017/06/13/around-the-web-a-quick-list-of-readings-on-predatory-open-access-journals/","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-06-13T21:26:16Z"
"http://scienceblogs.com/confessions/2017/06/13/around-the-web-a-quick-list-of-readings-on-predatory-open-access-journals/","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-06-13T21:26:16Z"
"http://scienceblogs.com/confessions/2017/06/13/around-the-web-a-quick-list-of-readings-on-predatory-open-access-journals/","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-06-13T21:25:57Z"
"http://scienceblogs.com/confessions/2017/06/13/around-the-web-a-quick-list-of-readings-on-predatory-open-access-journals/","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-06-13T21:26:16Z"
"http://scienceblogs.com/confessions/2017/06/13/around-the-web-a-quick-list-of-readings-on-predatory-open-access-journals/","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-06-13T21:25:57Z"
"http://scienceblogs.com/confessions/2017/06/13/around-the-web-a-quick-list-of-readings-on-predatory-open-access-journals/","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-06-13T21:26:16Z"
"http://scienceblogs.com/confessions/2017/06/13/around-the-web-a-quick-list-of-readings-on-predatory-open-access-journals/","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-06-13T21:25:57Z"
"http://scienceblogs.com/confessions/2017/06/13/around-the-web-a-quick-list-of-readings-on-predatory-open-access-journals/","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-06-13T21:25:57Z"
"http://scienceblogs.com/confessions/2017/06/13/around-the-web-a-quick-list-of-readings-on-predatory-open-access-journals/","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-06-13T21:25:57Z"
"http://scienceblogs.com/confessions/2017/06/13/around-the-web-a-quick-list-of-readings-on-predatory-open-access-journals/","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-06-13T21:26:16Z"
"http://scienceblogs.com/confessions/2017/06/13/around-the-web-a-quick-list-of-readings-on-predatory-open-access-journals/","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-06-13T21:26:16Z"
"http://scienceblogs.com/confessions/2017/06/13/around-the-web-a-quick-list-of-readings-on-predatory-open-access-journals/","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-06-13T21:25:57Z"
"http://scienceblogs.com/confessions/2017/06/13/around-the-web-a-quick-list-of-readings-on-predatory-open-access-journals/","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-06-13T21:26:16Z"
"http://scienceblogs.com/confessions/2017/06/13/around-the-web-a-quick-list-of-readings-on-predatory-open-access-journals/","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-06-13T21:25:57Z"
"http://scienceblogs.com/confessions/2017/06/13/around-the-web-a-quick-list-of-readings-on-predatory-open-access-journals/","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-06-13T21:25:57Z"
"http://scienceblogs.com/confessions/2017/06/13/around-the-web-a-quick-list-of-readings-on-predatory-open-access-journals/","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-06-13T21:26:16Z"
"http://scienceblogs.com/confessions/2017/06/13/around-the-web-a-quick-list-of-readings-on-predatory-open-access-journals/","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-06-13T21:26:16Z"
"http://scienceblogs.com/confessions/2017/06/13/around-the-web-a-quick-list-of-readings-on-predatory-open-access-journals/","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-06-13T21:25:57Z"
"http://scienceblogs.com/confessions/2017/06/13/around-the-web-a-quick-list-of-readings-on-predatory-open-access-journals/","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-06-13T21:25:57Z"
"http://scienceblogs.com/confessions/2017/06/13/around-the-web-a-quick-list-of-readings-on-predatory-open-access-journals/","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-06-13T21:26:16Z"
"http://scienceblogs.com/confessions/2017/06/13/around-the-web-a-quick-list-of-readings-on-predatory-open-access-journals/","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-06-13T21:25:57Z"
"http://scienceblogs.com/confessions/2017/06/13/around-the-web-a-quick-list-of-readings-on-predatory-open-access-journals/","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-06-13T21:26:16Z"
"http://scienceblogs.com/confessions/2017/06/13/around-the-web-a-quick-list-of-readings-on-predatory-open-access-journals/","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-06-13T21:26:16Z"
"http://scienceblogs.com/confessions/2017/06/13/around-the-web-a-quick-list-of-readings-on-predatory-open-access-journals/","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-06-13T21:25:57Z"
"http://scienceblogs.com/confessions/2017/06/13/around-the-web-a-quick-list-of-readings-on-predatory-open-access-journals/","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-06-13T21:26:16Z"
"http://scienceblogs.com/confessions/2017/06/13/around-the-web-a-quick-list-of-readings-on-predatory-open-access-journals/","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-06-13T21:25:57Z"
"http://scienceblogs.com/confessions/2017/06/13/around-the-web-a-quick-list-of-readings-on-predatory-open-access-journals/","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-06-13T21:26:16Z"
"http://scienceblogs.com/confessions/2017/06/13/around-the-web-a-quick-list-of-readings-on-predatory-open-access-journals/","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-06-13T21:25:57Z"
"http://scienceblogs.com/confessions/2017/06/13/around-the-web-a-quick-list-of-readings-on-predatory-open-access-journals/","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-06-13T21:25:57Z"
"http://scienceblogs.com/confessions/2017/06/13/around-the-web-a-quick-list-of-readings-on-predatory-open-access-journals/","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-06-13T21:25:57Z"
"http://scienceblogs.com/confessions/2017/06/13/around-the-web-a-quick-list-of-readings-on-predatory-open-access-journals/","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-06-13T21:26:16Z"
"http://scienceblogs.com/confessions/2017/06/13/around-the-web-a-quick-list-of-readings-on-predatory-open-access-journals/","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-06-13T21:26:16Z"
"http://scienceblogs.com/confessions/2017/06/13/around-the-web-a-quick-list-of-readings-on-predatory-open-access-journals/","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-06-13T21:25:57Z"
"http://scienceblogs.com/confessions/2017/06/13/around-the-web-a-quick-list-of-readings-on-predatory-open-access-journals/","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-06-13T21:25:57Z"
"http://scienceblogs.com/confessions/2017/06/13/around-the-web-a-quick-list-of-readings-on-predatory-open-access-journals/","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-06-13T21:26:16Z"
"http://scienceblogs.com/confessions/2017/06/13/around-the-web-a-quick-list-of-readings-on-predatory-open-access-journals/","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-06-13T21:26:16Z"
"http://scienceblogs.com/confessions/2017/06/13/around-the-web-a-quick-list-of-readings-on-predatory-open-access-journals/","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-06-13T21:25:57Z"
"http://scienceblogs.com/confessions/2017/06/13/around-the-web-a-quick-list-of-readings-on-predatory-open-access-journals/","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-06-13T21:25:57Z"
"http://scienceblogs.com/confessions/2017/06/13/around-the-web-a-quick-list-of-readings-on-predatory-open-access-journals/","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-06-13T21:26:16Z"
"http://scienceblogs.com/confessions/2017/06/13/around-the-web-a-quick-list-of-readings-on-predatory-open-access-journals/","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-06-13T21:25:57Z"
"http://scienceblogs.com/confessions/2017/06/13/around-the-web-a-quick-list-of-readings-on-predatory-open-access-journals/","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-06-13T21:25:57Z"
"http://scienceblogs.com/confessions/2017/06/13/around-the-web-a-quick-list-of-readings-on-predatory-open-access-journals/","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-06-13T21:26:16Z"
"http://scienceblogs.com/confessions/2017/06/13/around-the-web-a-quick-list-of-readings-on-predatory-open-access-journals/","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-06-13T21:26:16Z"
"http://scienceblogs.com/confessions/2017/06/13/around-the-web-a-quick-list-of-readings-on-predatory-open-access-journals/","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-06-13T21:25:57Z"
"http://scienceblogs.com/confessions/2017/06/13/around-the-web-a-quick-list-of-readings-on-predatory-open-access-journals/","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-06-13T21:26:16Z"
"http://scienceblogs.com/confessions/2017/06/13/around-the-web-a-quick-list-of-readings-on-predatory-open-access-journals/","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-06-13T21:26:16Z"
"http://scienceblogs.com/confessions/2017/06/13/around-the-web-a-quick-list-of-readings-on-predatory-open-access-journals/","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-06-13T21:25:57Z"
"http://scienceblogs.com/confessions/2017/06/13/around-the-web-a-quick-list-of-readings-on-predatory-open-access-journals/","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-06-13T21:25:57Z"
"http://scienceblogs.com/confessions/2017/06/13/around-the-web-a-quick-list-of-readings-on-predatory-open-access-journals/","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-06-13T21:26:16Z"
"http://scienceblogs.com/confessions/2017/06/13/around-the-web-a-quick-list-of-readings-on-predatory-open-access-journals/","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-06-13T21:26:16Z"
"http://scienceblogs.com/confessions/2017/06/13/around-the-web-a-quick-list-of-readings-on-predatory-open-access-journals/","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-06-13T21:25:57Z"
"http://scienceblogs.com/confessions/2017/06/13/around-the-web-a-quick-list-of-readings-on-predatory-open-access-journals/","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-06-13T21:25:57Z"
"http://scienceblogs.com/confessions/2017/06/13/around-the-web-a-quick-list-of-readings-on-predatory-open-access-journals/","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-06-13T21:25:57Z"
"http://scienceblogs.com/confessions/2017/06/13/around-the-web-a-quick-list-of-readings-on-predatory-open-access-journals/","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-06-13T21:26:16Z"
"http://scienceblogs.com/confessions/2017/06/13/around-the-web-a-quick-list-of-readings-on-predatory-open-access-journals/","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-06-13T21:25:57Z"
"http://scienceblogs.com/confessions/2017/06/13/around-the-web-a-quick-list-of-readings-on-predatory-open-access-journals/","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-06-13T21:26:16Z"
"http://scienceblogs.com/confessions/2017/06/13/around-the-web-a-quick-list-of-readings-on-predatory-open-access-journals/","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-06-13T21:26:16Z"
"http://scienceblogs.com/confessions/2017/06/13/around-the-web-a-quick-list-of-readings-on-predatory-open-access-journals/","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-06-13T21:26:16Z"
"http://scienceblogs.com/confessions/2017/06/13/around-the-web-a-quick-list-of-readings-on-predatory-open-access-journals/","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-06-13T21:25:57Z"
"http://scienceblogs.com/confessions/2017/06/13/around-the-web-a-quick-list-of-readings-on-predatory-open-access-journals/","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-06-13T21:26:16Z"
"http://scienceblogs.com/confessions/2017/06/13/around-the-web-a-quick-list-of-readings-on-predatory-open-access-journals/","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-06-13T21:25:57Z"
"http://scienceblogs.com/confessions/2017/06/13/around-the-web-a-quick-list-of-readings-on-predatory-open-access-journals/","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-06-13T21:25:57Z"
"http://scienceblogs.com/confessions/2017/06/13/around-the-web-a-quick-list-of-readings-on-predatory-open-access-journals/","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-06-13T21:26:16Z"
"http://scienceblogs.com/confessions/2017/06/13/around-the-web-a-quick-list-of-readings-on-predatory-open-access-journals/","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-06-13T21:25:57Z"
"http://scienceblogs.com/confessions/2017/06/13/around-the-web-a-quick-list-of-readings-on-predatory-open-access-journals/","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-06-13T21:26:16Z"
"http://scienceblogs.com/confessions/2017/06/13/around-the-web-a-quick-list-of-readings-on-predatory-open-access-journals/","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-06-13T21:26:16Z"
"http://scienceblogs.com/confessions/2017/06/13/around-the-web-a-quick-list-of-readings-on-predatory-open-access-journals/","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-06-13T21:25:57Z"
"http://scienceblogs.com/confessions/2017/06/13/around-the-web-a-quick-list-of-readings-on-predatory-open-access-journals/","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-06-13T21:25:57Z"
"http://scienceblogs.com/confessions/2017/06/13/around-the-web-a-quick-list-of-readings-on-predatory-open-access-journals/","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-06-13T21:26:16Z"
"http://scienceblogs.com/confessions/2017/06/13/around-the-web-a-quick-list-of-readings-on-predatory-open-access-journals/","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-06-13T21:26:16Z"
"http://scienceblogs.com/confessions/2017/06/13/around-the-web-a-quick-list-of-readings-on-predatory-open-access-journals/","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-06-13T21:25:57Z"
"http://scienceblogs.com/confessions/2017/06/13/around-the-web-a-quick-list-of-readings-on-predatory-open-access-journals/","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-06-13T21:26:16Z"
"http://scienceblogs.com/confessions/2017/06/13/around-the-web-a-quick-list-of-readings-on-predatory-open-access-journals/","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-06-13T21:25:57Z"
"http://scienceblogs.com/confessions/2017/06/13/around-the-web-a-quick-list-of-readings-on-predatory-open-access-journals/","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-06-13T21:26:16Z"
"http://scienceblogs.com/confessions/2017/06/13/around-the-web-a-quick-list-of-readings-on-predatory-open-access-journals/","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-06-13T21:26:16Z"
"http://scienceblogs.com/confessions/2017/06/13/around-the-web-a-quick-list-of-readings-on-predatory-open-access-journals/","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-06-13T21:25:57Z"
"http://scienceblogs.com/confessions/2017/06/13/around-the-web-a-quick-list-of-readings-on-predatory-open-access-journals/","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-06-13T21:25:57Z"
"http://scienceblogs.com/confessions/2017/06/13/around-the-web-a-quick-list-of-readings-on-predatory-open-access-journals/","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-06-13T21:26:16Z"
"http://scienceblogs.com/confessions/2017/06/13/around-the-web-a-quick-list-of-readings-on-predatory-open-access-journals/","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-06-13T21:26:16Z"
"http://scienceblogs.com/confessions/2017/06/13/around-the-web-a-quick-list-of-readings-on-predatory-open-access-journals/","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-06-13T21:25:57Z"
"http://scienceblogs.com/confessions/2017/06/13/around-the-web-a-quick-list-of-readings-on-predatory-open-access-journals/","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-06-13T21:25:57Z"
"http://scienceblogs.com/confessions/2017/06/13/around-the-web-a-quick-list-of-readings-on-predatory-open-access-journals/","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-06-13T21:25:57Z"
"http://scienceblogs.com/confessions/2017/06/13/around-the-web-a-quick-list-of-readings-on-predatory-open-access-journals/","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-06-13T21:26:16Z"
"http://scienceblogs.com/confessions/2017/06/13/around-the-web-a-quick-list-of-readings-on-predatory-open-access-journals/","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-06-13T21:26:16Z"
"http://scienceblogs.com/confessions/2017/06/13/around-the-web-a-quick-list-of-readings-on-predatory-open-access-journals/","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-06-13T21:26:16Z"
"http://scienceblogs.com/confessions/2017/06/13/around-the-web-a-quick-list-of-readings-on-predatory-open-access-journals/","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-06-13T21:26:16Z"
"http://scienceblogs.com/confessions/2017/06/13/around-the-web-a-quick-list-of-readings-on-predatory-open-access-journals/","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-06-13T21:25:57Z"
"http://scienceblogs.com/confessions/2017/06/13/around-the-web-a-quick-list-of-readings-on-predatory-open-access-journals/","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-06-13T21:25:57Z"
"http://scienceblogs.com/confessions/2017/06/13/around-the-web-a-quick-list-of-readings-on-predatory-open-access-journals/","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-06-13T21:26:16Z"
"http://scienceblogs.com/confessions/2017/06/13/around-the-web-a-quick-list-of-readings-on-predatory-open-access-journals/","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-06-13T21:26:16Z"
"http://scienceblogs.com/confessions/2017/06/13/around-the-web-a-quick-list-of-readings-on-predatory-open-access-journals/","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-06-13T21:26:16Z"
"http://scienceblogs.com/confessions/2017/06/13/around-the-web-a-quick-list-of-readings-on-predatory-open-access-journals/","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-06-13T21:26:16Z"
"http://scienceblogs.com/confessions/2017/06/13/around-the-web-a-quick-list-of-readings-on-predatory-open-access-journals/","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-06-13T21:25:57Z"
"http://scienceblogs.com/confessions/2017/06/13/around-the-web-a-quick-list-of-readings-on-predatory-open-access-journals/","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-06-13T21:26:16Z"
"http://scienceblogs.com/confessions/2017/06/13/around-the-web-a-quick-list-of-readings-on-predatory-open-access-journals/","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-06-13T21:26:16Z"
"http://scienceblogs.com/confessions/2017/06/13/around-the-web-a-quick-list-of-readings-on-predatory-open-access-journals/","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-06-13T21:25:57Z"
"http://scienceblogs.com/confessions/2017/06/13/around-the-web-a-quick-list-of-readings-on-predatory-open-access-journals/","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-06-13T21:25:57Z"
"http://scienceblogs.com/confessions/2017/06/13/around-the-web-a-quick-list-of-readings-on-predatory-open-access-journals/","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-06-13T21:25:57Z"
"http://scienceblogs.com/confessions/2017/06/13/around-the-web-a-quick-list-of-readings-on-predatory-open-access-journals/","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-06-13T21:26:16Z"
"http://scienceblogs.com/confessions/2017/06/13/around-the-web-a-quick-list-of-readings-on-predatory-open-access-journals/","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-06-13T21:26:16Z"
"http://scienceblogs.com/confessions/2017/06/13/around-the-web-a-quick-list-of-readings-on-predatory-open-access-journals/","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-06-13T21:26:16Z"
"http://scienceblogs.com/confessions/2017/06/13/around-the-web-a-quick-list-of-readings-on-predatory-open-access-journals/","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-06-13T21:25:57Z"
"http://scienceblogs.com/confessions/2017/06/13/around-the-web-a-quick-list-of-readings-on-predatory-open-access-journals/","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-06-13T21:26:16Z"
"http://scienceblogs.com/confessions/2017/06/13/around-the-web-a-quick-list-of-readings-on-predatory-open-access-journals/","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-06-13T21:25:57Z"
"http://scienceblogs.com/confessions/2017/06/13/around-the-web-a-quick-list-of-readings-on-predatory-open-access-journals/","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-06-13T21:25:57Z"
"http://scienceblogs.com/confessions/2017/06/13/around-the-web-a-quick-list-of-readings-on-predatory-open-access-journals/","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-06-13T21:26:16Z"
"http://scienceblogs.com/confessions/2017/06/13/around-the-web-a-quick-list-of-readings-on-predatory-open-access-journals/","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-06-13T21:25:57Z"
"http://scienceblogs.com/confessions/2017/06/13/around-the-web-a-quick-list-of-readings-on-predatory-open-access-journals/","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-06-13T21:26:16Z"
"http://scienceblogs.com/confessions/2017/06/13/around-the-web-a-quick-list-of-readings-on-predatory-open-access-journals/","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-06-13T21:25:57Z"
"http://scienceblogs.com/confessions/2017/06/13/around-the-web-a-quick-list-of-readings-on-predatory-open-access-journals/","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-06-13T21:25:57Z"
"http://scienceblogs.com/confessions/2017/06/13/around-the-web-a-quick-list-of-readings-on-predatory-open-access-journals/","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-06-13T21:26:16Z"
"http://scienceblogs.com/confessions/2017/06/13/around-the-web-a-quick-list-of-readings-on-predatory-open-access-journals/","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-06-13T21:26:16Z"
"http://scienceblogs.com/confessions/2017/06/13/around-the-web-a-quick-list-of-readings-on-predatory-open-access-journals/","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-06-13T21:25:57Z"
"http://scienceblogs.com/confessions/2017/06/13/around-the-web-a-quick-list-of-readings-on-predatory-open-access-journals/","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-06-13T21:25:57Z"
"http://scienceblogs.com/confessions/2017/06/13/around-the-web-a-quick-list-of-readings-on-predatory-open-access-journals/","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-06-13T21:26:16Z"
"http://scienceblogs.com/confessions/2017/06/13/around-the-web-a-quick-list-of-readings-on-predatory-open-access-journals/","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-06-13T21:25:57Z"
"http://scienceblogs.com/confessions/2017/06/13/around-the-web-a-quick-list-of-readings-on-predatory-open-access-journals/","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-06-13T21:26:16Z"
"http://scienceblogs.com/confessions/2017/06/13/around-the-web-a-quick-list-of-readings-on-predatory-open-access-journals/","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-06-13T21:25:57Z"
